SecurityId,Price,AsOfDate
MSFT,718.38,08/12/2021 15:19:32
AAPL,952.28,06/08/2022 22:10:34
FB,895.64,07/25/2023 11:38:29
MSFT,886.07,12/27/2021 18:17:45
AAPL,819.32,01/08/2022 11:37:44
FB,886.92,12/02/2021 17:25:43
FB,902.36,01/20/2022 03:10:21
GOOGL,64.93,08/13/2021 07:33:24
AAPL,251.25,04/03/2023 12:51:16
AMZN,785.14,09/12/2021 03:22:24
AAPL,198.96,05/06/2021 08:28:04
MSFT,773.42,11/01/2020 20:49:31
MSFT,645.29,12/18/2021 00:17:36
MSFT,565.18,07/28/2023 15:59:31
MSFT,817.29,12/06/2020 15:57:44
AMZN,759.01,08/01/2022 05:14:59
AAPL,762.26,09/11/2023 07:21:54
MSFT,283.06,05/31/2021 20:21:49
MSFT,831.92,10/15/2022 08:39:01
FB,174.73,03/14/2022 06:39:22
GOOGL,122.29,09/11/2022 14:29:45
MSFT,484.21,07/08/2022 02:49:27
AMZN,852.67,01/12/2023 16:58:44
GOOGL,423.36,07/01/2022 06:30:31
AAPL,866.04,09/22/2020 00:32:46
GOOGL,307.00,01/08/2021 15:11:21
FB,316.77,10/28/2020 01:39:45
FB,330.29,05/03/2022 13:05:23
AMZN,67.16,11/22/2021 16:47:51
FB,454.61,11/22/2021 02:34:30
GOOGL,72.50,02/23/2022 04:06:27
MSFT,553.36,10/02/2020 15:43:27
MSFT,756.39,10/19/2020 21:14:59
FB,343.43,03/19/2022 17:42:33
FB,51.66,09/04/2023 13:32:14
FB,634.84,03/03/2023 22:37:12
GOOGL,299.58,04/01/2022 05:22:40
MSFT,673.55,08/07/2022 14:34:08
AMZN,298.32,11/27/2021 13:33:01
GOOGL,596.65,01/09/2022 17:27:56
AAPL,762.48,07/23/2023 18:05:33
MSFT,140.47,08/15/2022 04:11:14
FB,211.77,03/03/2023 19:17:34
FB,192.37,10/24/2021 20:46:21
AMZN,911.10,08/01/2023 19:42:43
FB,488.15,12/02/2020 23:24:26
AAPL,642.12,04/24/2022 16:09:51
FB,841.15,03/01/2021 06:40:06
AMZN,206.72,09/05/2021 04:24:00
GOOGL,570.72,04/13/2021 15:57:40
FB,476.48,03/11/2021 16:26:12
MSFT,885.74,12/26/2020 11:16:56
MSFT,687.50,01/03/2023 10:20:06
AMZN,812.58,08/16/2021 19:58:37
AAPL,207.06,05/30/2021 15:23:47
AAPL,684.91,05/21/2022 07:46:43
AMZN,954.88,08/06/2021 05:08:49
AMZN,246.53,12/10/2021 00:58:36
AMZN,349.03,04/02/2023 11:26:00
FB,519.37,05/23/2021 05:09:21
GOOGL,755.57,10/31/2022 22:03:09
AMZN,904.72,02/23/2023 00:58:45
GOOGL,15.05,10/22/2021 21:09:03
AAPL,601.69,03/21/2021 19:00:50
AAPL,253.04,07/02/2023 19:01:27
AAPL,6.38,12/21/2022 07:25:50
AAPL,669.12,01/22/2021 10:23:13
MSFT,980.75,06/03/2023 14:13:16
GOOGL,82.26,09/23/2020 15:06:54
MSFT,220.26,05/01/2021 01:26:59
AMZN,595.18,12/29/2020 17:48:21
FB,130.11,05/30/2023 11:03:06
FB,769.88,04/23/2023 10:49:59
GOOGL,469.69,09/14/2020 08:32:25
GOOGL,207.01,07/01/2022 23:29:03
FB,868.41,03/01/2022 15:24:38
AMZN,145.73,08/01/2023 14:54:10
FB,353.76,10/12/2021 14:45:42
AAPL,740.52,02/20/2023 07:56:15
AAPL,640.89,02/14/2023 04:58:47
FB,770.04,05/06/2022 18:27:42
AAPL,986.58,04/16/2022 17:38:41
AAPL,230.04,03/09/2022 21:24:50
AMZN,268.03,12/10/2021 18:07:49
MSFT,809.04,08/07/2023 09:01:23
FB,941.65,03/21/2022 09:56:54
GOOGL,418.75,10/24/2020 23:56:37
AMZN,404.47,11/07/2022 04:00:03
GOOGL,110.89,05/12/2021 17:43:27
FB,354.24,10/19/2022 00:26:54
AAPL,269.56,01/30/2022 23:07:55
AAPL,953.09,08/20/2021 16:25:05
AAPL,769.79,08/15/2021 09:38:12
AAPL,147.48,09/12/2022 12:14:26
AAPL,264.58,05/30/2023 18:03:22
FB,276.60,07/24/2022 08:18:54
AAPL,534.77,11/12/2021 09:32:07
AMZN,604.86,11/22/2022 13:37:51
FB,511.44,02/14/2023 23:45:39
FB,263.38,12/04/2021 10:57:31
FB,333.15,09/16/2021 00:59:48
FB,208.66,09/27/2022 01:03:36
AAPL,936.49,05/03/2021 03:58:14
AMZN,642.49,08/24/2021 19:42:03
AAPL,195.80,08/13/2022 03:34:58
FB,881.11,05/06/2022 07:03:48
FB,979.71,04/19/2022 23:55:52
AMZN,861.75,01/29/2023 22:47:24
AAPL,808.40,07/07/2021 20:15:10
AAPL,465.74,11/11/2020 15:35:56
MSFT,927.26,03/14/2021 22:39:09
GOOGL,739.71,11/14/2022 06:07:42
GOOGL,502.80,12/28/2021 09:42:59
GOOGL,95.11,02/27/2022 09:31:47
FB,321.26,11/19/2021 16:27:48
AAPL,568.78,01/01/2021 09:27:43
GOOGL,221.41,07/01/2021 00:32:09
AMZN,318.77,09/22/2022 11:06:15
FB,117.62,03/03/2021 20:35:59
AAPL,701.91,09/14/2021 08:25:38
AMZN,489.17,11/21/2021 05:34:29
FB,812.77,10/26/2021 13:48:18
FB,219.75,12/31/2022 12:41:08
AMZN,717.82,09/03/2021 16:44:37
MSFT,811.83,02/24/2022 03:50:28
FB,946.13,03/29/2021 01:20:40
GOOGL,826.16,11/09/2022 20:11:33
FB,647.61,10/16/2020 08:34:36
AMZN,738.15,12/03/2021 07:46:58
AMZN,994.36,03/26/2023 20:50:23
AAPL,572.82,04/20/2021 08:22:40
AMZN,514.28,06/30/2023 03:31:46
FB,424.55,06/10/2023 13:10:26
AAPL,395.80,04/08/2023 03:51:02
AAPL,711.90,03/20/2021 19:14:02
FB,827.97,03/04/2021 23:28:06
GOOGL,844.99,02/14/2022 10:38:41
GOOGL,204.77,01/31/2021 15:19:23
MSFT,932.19,02/18/2022 09:11:06
FB,147.07,07/12/2021 16:22:37
GOOGL,673.88,05/25/2022 10:11:09
GOOGL,765.91,01/08/2021 09:56:34
MSFT,444.00,08/18/2022 00:45:58
MSFT,70.31,10/05/2022 11:42:20
MSFT,515.02,09/03/2023 03:35:24
AMZN,83.74,03/04/2022 21:30:28
FB,859.34,05/08/2022 08:57:25
GOOGL,143.72,06/10/2022 10:56:44
AMZN,403.63,02/06/2023 19:33:01
FB,881.37,07/05/2023 10:05:21
MSFT,64.05,12/01/2021 19:15:47
AAPL,668.17,05/08/2022 18:46:50
FB,789.86,05/30/2023 05:59:40
AMZN,619.21,02/01/2021 23:20:20
AMZN,519.30,01/26/2021 21:42:08
GOOGL,245.96,10/16/2021 11:22:05
GOOGL,815.27,12/15/2022 14:38:27
FB,84.06,11/10/2022 20:31:03
MSFT,447.74,01/28/2022 06:41:02
AAPL,132.13,03/21/2022 20:29:07
AMZN,870.50,02/17/2021 17:15:34
GOOGL,223.64,01/11/2021 19:27:50
AAPL,659.40,07/18/2022 18:45:34
AAPL,74.28,08/25/2023 05:46:02
AMZN,609.24,01/04/2022 19:44:59
MSFT,919.21,07/31/2022 15:39:57
AAPL,447.20,05/21/2023 20:50:28
AAPL,656.52,06/06/2022 03:41:45
GOOGL,457.63,03/31/2023 21:12:50
AAPL,360.77,08/17/2021 02:03:49
FB,297.93,10/27/2021 22:54:45
GOOGL,575.08,02/11/2021 16:07:37
AMZN,764.34,02/28/2023 00:36:03
GOOGL,46.85,11/05/2022 17:54:56
GOOGL,652.64,12/25/2020 11:38:46
AAPL,607.90,02/26/2021 17:32:16
AMZN,349.41,11/20/2020 21:52:48
AMZN,454.92,03/01/2022 19:23:08
AMZN,835.66,12/22/2022 00:04:40
MSFT,963.55,05/24/2023 11:55:48
AMZN,790.27,09/23/2021 18:54:37
AAPL,542.01,04/11/2023 11:11:43
FB,73.70,08/23/2022 15:29:28
FB,292.32,11/13/2020 17:53:57
MSFT,46.15,04/21/2021 00:04:41
AMZN,306.76,04/24/2021 15:39:17
MSFT,648.43,03/09/2021 14:14:58
FB,857.13,08/12/2021 23:06:39
GOOGL,181.76,04/11/2023 08:05:59
FB,688.83,08/26/2021 12:41:10
AMZN,414.27,10/03/2021 07:14:33
FB,428.93,08/12/2021 04:03:40
AAPL,747.11,12/26/2020 19:50:56
AMZN,893.78,04/02/2022 01:39:40
AAPL,762.89,04/12/2021 02:34:57
FB,535.68,11/08/2022 10:45:23
MSFT,326.31,12/08/2020 12:23:42
AMZN,116.50,05/17/2023 07:23:11
AAPL,946.66,12/21/2022 06:55:45
GOOGL,191.10,05/23/2023 18:23:24
AMZN,280.49,02/24/2023 07:17:40
GOOGL,448.82,04/08/2022 06:07:09
AMZN,740.34,03/28/2022 22:34:26
FB,798.78,08/08/2022 07:32:14
AAPL,970.53,08/21/2022 12:13:18
GOOGL,635.15,03/30/2021 21:10:13
AMZN,196.65,09/21/2022 16:09:50
MSFT,250.53,08/17/2022 08:26:05
GOOGL,568.06,11/16/2022 23:48:41
FB,271.30,05/14/2021 09:36:28
GOOGL,657.81,08/15/2023 03:55:20
FB,856.63,10/17/2022 18:01:22
AMZN,810.48,10/25/2022 09:43:22
AAPL,305.68,09/01/2021 02:16:45
GOOGL,710.66,11/13/2021 15:43:13
MSFT,819.21,03/01/2021 04:13:58
AAPL,899.35,03/22/2023 03:23:05
AAPL,382.58,04/09/2022 23:44:18
FB,173.31,05/06/2022 20:29:31
MSFT,740.86,08/01/2022 21:55:25
MSFT,850.56,01/03/2023 06:38:46
GOOGL,404.37,01/04/2021 08:59:13
MSFT,942.65,02/26/2023 08:54:46
AMZN,654.98,01/06/2021 19:56:24
AAPL,916.80,03/16/2023 15:01:54
FB,197.82,09/20/2020 05:37:42
MSFT,171.42,05/24/2021 07:07:38
MSFT,6.57,12/30/2021 04:10:28
FB,592.50,03/26/2023 18:16:59
MSFT,686.04,10/21/2020 23:21:40
FB,698.49,10/06/2020 21:52:57
MSFT,801.23,03/31/2021 13:04:38
MSFT,181.87,10/20/2020 05:01:27
AAPL,893.05,06/26/2021 21:10:40
AAPL,542.09,01/10/2021 18:52:21
AMZN,918.55,03/19/2021 00:56:08
FB,740.22,05/14/2022 19:58:27
GOOGL,282.48,05/16/2021 18:59:24
GOOGL,406.69,12/24/2022 09:08:05
AAPL,559.09,05/24/2021 22:02:27
FB,413.56,04/15/2022 05:21:10
AAPL,416.82,04/10/2023 18:21:16
MSFT,538.47,07/26/2021 03:41:56
AMZN,759.53,03/31/2023 22:42:35
AMZN,538.90,12/13/2021 14:45:09
GOOGL,773.90,03/03/2022 03:04:21
MSFT,887.91,05/23/2021 05:26:11
GOOGL,941.59,02/24/2021 08:50:29
AMZN,821.05,10/15/2021 11:15:47
MSFT,817.89,12/01/2021 16:21:36
GOOGL,827.10,03/09/2022 15:31:55
AAPL,934.02,06/19/2022 03:55:08
MSFT,737.12,07/10/2021 12:53:52
MSFT,747.04,08/13/2023 11:13:19
MSFT,973.27,01/15/2023 06:12:21
FB,545.38,09/20/2022 23:48:15
GOOGL,122.55,12/20/2022 03:33:40
FB,209.94,04/08/2023 06:54:47
FB,398.41,05/22/2023 01:15:20
FB,412.15,06/01/2021 12:01:29
GOOGL,281.56,09/18/2020 12:46:10
GOOGL,442.30,08/06/2022 06:15:37
GOOGL,100.22,09/26/2020 15:20:02
MSFT,164.67,08/09/2022 19:13:34
AMZN,793.79,02/25/2021 12:06:33
MSFT,632.11,11/15/2021 14:02:14
AMZN,891.17,08/14/2021 00:40:34
FB,37.83,06/09/2023 06:15:52
AMZN,169.78,06/14/2021 09:37:45
FB,389.03,09/09/2022 04:31:42
MSFT,215.76,10/07/2021 14:08:00
FB,318.66,08/03/2023 12:09:33
MSFT,204.39,07/14/2022 11:54:53
AMZN,826.96,10/30/2020 23:15:31
GOOGL,286.29,09/04/2022 09:36:21
FB,802.87,01/22/2022 06:03:41
GOOGL,76.20,12/25/2022 17:15:42
MSFT,747.94,06/10/2022 03:50:20
FB,127.04,05/19/2021 21:31:44
MSFT,832.56,08/04/2023 20:14:09
AMZN,62.98,02/28/2021 07:54:50
FB,557.34,01/23/2021 12:40:11
FB,9.02,09/13/2020 14:32:44
AMZN,119.78,01/09/2021 11:11:31
MSFT,163.10,12/26/2022 14:44:53
MSFT,258.30,09/30/2021 01:18:25
FB,444.72,09/30/2020 06:13:35
MSFT,742.57,09/06/2023 15:19:32
MSFT,714.17,08/07/2022 08:44:29
GOOGL,620.66,08/04/2021 10:25:59
AAPL,300.18,07/12/2023 06:33:10
GOOGL,878.89,10/10/2022 05:19:11
FB,210.10,03/15/2022 14:09:20
AAPL,540.20,04/20/2023 12:42:38
AAPL,897.93,11/02/2020 07:08:18
AMZN,143.76,02/21/2021 19:33:06
MSFT,145.70,02/23/2023 04:43:47
MSFT,975.48,11/08/2021 00:36:54
FB,456.66,06/19/2023 11:51:36
AMZN,803.54,04/23/2022 12:26:52
AMZN,326.41,09/08/2023 13:56:06
AAPL,200.96,02/05/2021 19:25:17
AMZN,647.59,01/19/2021 21:50:39
GOOGL,440.53,05/01/2022 16:20:45
AAPL,364.72,01/03/2022 17:27:39
MSFT,25.24,04/12/2021 23:50:29
FB,480.98,03/20/2022 08:45:16
AAPL,651.27,05/29/2021 11:18:22
AAPL,456.96,02/22/2021 09:53:40
GOOGL,805.45,06/29/2023 11:44:08
AAPL,889.53,12/10/2022 01:58:43
MSFT,623.67,01/10/2021 13:28:37
AMZN,291.48,07/20/2022 01:46:51
AMZN,882.17,10/10/2022 08:35:41
MSFT,333.36,02/27/2021 19:30:32
AMZN,842.89,12/18/2022 08:54:39
FB,732.86,09/16/2020 22:11:03
MSFT,673.90,10/30/2021 23:42:47
AAPL,10.09,12/24/2020 09:50:54
AMZN,77.24,12/17/2021 05:48:18
AAPL,963.02,04/13/2021 03:33:44
MSFT,724.14,05/08/2023 02:09:12
GOOGL,628.54,10/18/2020 20:04:23
GOOGL,712.58,05/21/2021 02:44:15
MSFT,561.91,02/21/2021 21:17:53
FB,412.50,09/27/2022 10:00:12
FB,70.70,04/04/2023 08:00:04
AMZN,510.87,12/11/2020 13:06:35
AMZN,92.03,08/14/2022 20:21:34
GOOGL,626.83,03/28/2021 00:32:08
GOOGL,128.98,09/15/2021 00:42:17
MSFT,158.10,10/25/2022 03:39:46
FB,332.17,11/30/2021 14:49:14
MSFT,159.21,01/09/2023 04:48:18
AAPL,428.18,01/16/2021 15:41:27
AMZN,771.82,01/07/2023 03:01:07
FB,365.32,07/15/2023 22:59:51
GOOGL,195.50,05/01/2023 20:16:45
GOOGL,592.72,07/29/2022 15:39:57
AMZN,761.29,06/02/2022 00:46:41
FB,689.41,09/27/2021 12:49:31
AAPL,314.27,12/08/2020 21:28:24
AAPL,777.58,01/12/2021 10:28:05
FB,185.91,06/08/2022 03:13:40
GOOGL,912.17,06/01/2023 15:47:20
AMZN,341.26,11/24/2021 22:25:59
FB,999.34,12/02/2022 21:43:04
MSFT,865.59,06/10/2021 18:23:12
AAPL,942.11,01/21/2022 16:46:38
AMZN,915.33,06/18/2023 05:31:14
FB,511.41,09/22/2020 18:37:17
AMZN,789.19,02/10/2021 18:35:09
AMZN,83.95,06/17/2021 04:02:56
GOOGL,294.33,04/19/2023 05:04:32
GOOGL,464.17,02/10/2022 08:22:58
MSFT,707.69,06/23/2022 05:14:58
AAPL,376.19,06/05/2021 10:49:07
AAPL,560.81,10/30/2021 04:03:39
AAPL,389.28,09/30/2022 07:38:34
AMZN,911.09,07/13/2023 05:03:36
AMZN,873.05,11/11/2021 02:57:14
GOOGL,28.14,09/09/2022 14:41:58
GOOGL,530.10,09/19/2020 17:03:49
MSFT,866.08,02/28/2022 03:09:54
GOOGL,497.69,11/18/2021 07:44:36
FB,763.62,07/27/2022 04:29:15
FB,242.67,01/03/2021 02:45:28
AMZN,168.37,04/29/2021 16:15:30
GOOGL,202.70,05/09/2022 21:15:51
AAPL,781.93,09/06/2023 05:16:04
AMZN,13.28,03/27/2023 20:46:33
AAPL,828.88,05/16/2022 23:46:53
FB,78.24,06/23/2023 07:15:11
FB,735.76,03/23/2022 22:17:21
GOOGL,491.90,06/15/2021 04:40:44
AMZN,343.09,05/25/2023 08:42:05
MSFT,873.66,05/01/2023 18:12:06
AMZN,343.38,09/07/2021 05:22:27
MSFT,142.03,10/28/2020 01:21:42
FB,402.82,04/30/2022 15:53:37
MSFT,469.23,05/23/2023 18:26:59
GOOGL,595.49,07/16/2022 22:26:34
GOOGL,97.17,05/06/2023 22:42:52
GOOGL,142.61,01/24/2022 18:49:57
AAPL,399.27,02/04/2022 15:41:12
GOOGL,240.15,04/22/2022 20:02:40
FB,979.88,04/11/2021 22:27:05
FB,935.29,05/27/2021 10:16:39
FB,356.06,11/29/2021 10:14:18
FB,209.41,12/03/2022 09:30:39
MSFT,583.32,02/01/2022 21:23:11
MSFT,218.95,12/24/2022 04:04:27
GOOGL,787.00,12/26/2020 10:51:17
GOOGL,130.95,07/13/2023 02:58:04
AAPL,134.20,04/04/2021 03:19:26
FB,647.19,07/12/2022 22:48:56
AMZN,373.95,05/30/2022 03:10:41
FB,560.83,09/10/2023 11:50:39
AAPL,463.45,04/15/2022 12:55:57
AMZN,751.20,08/15/2022 18:13:16
GOOGL,261.55,09/02/2021 02:10:47
MSFT,629.62,09/08/2022 02:10:01
GOOGL,305.86,04/03/2023 02:52:55
GOOGL,738.69,03/22/2023 09:43:36
FB,599.02,11/02/2021 10:44:43
GOOGL,789.81,05/30/2021 00:42:53
FB,686.92,08/19/2023 20:47:22
AMZN,606.38,05/07/2022 23:40:43
AMZN,8.84,01/22/2021 21:16:55
GOOGL,673.95,04/04/2023 04:17:57
MSFT,38.36,01/01/2023 01:21:06
MSFT,817.62,02/27/2021 14:21:42
FB,300.67,09/12/2023 07:43:00
AAPL,311.78,08/09/2021 14:25:45
AAPL,715.57,12/31/2021 05:50:32
AMZN,860.44,10/18/2020 08:18:18
AAPL,354.57,12/17/2021 23:06:08
MSFT,437.26,09/08/2023 07:45:32
MSFT,91.79,03/07/2021 14:09:01
FB,740.77,05/18/2023 00:39:12
AAPL,824.07,01/31/2021 04:45:13
GOOGL,978.12,11/01/2021 00:06:40
FB,870.73,11/16/2022 18:07:31
FB,507.41,04/29/2022 15:15:10
MSFT,413.79,08/13/2022 15:17:36
AMZN,610.83,09/05/2022 22:59:12
GOOGL,994.15,01/04/2022 09:14:42
GOOGL,357.07,10/01/2021 12:26:49
FB,993.37,08/09/2023 16:30:02
GOOGL,64.87,11/07/2020 14:51:47
FB,166.23,07/16/2023 18:38:19
AAPL,9.73,07/27/2022 10:34:55
AMZN,601.72,08/18/2021 21:19:26
AMZN,875.89,05/18/2021 00:20:44
AAPL,526.95,04/02/2022 18:13:55
AAPL,894.52,06/09/2022 19:46:30
GOOGL,500.82,05/23/2023 03:11:44
AMZN,681.89,08/19/2022 01:39:55
AAPL,501.13,06/01/2022 08:36:55
AMZN,665.58,03/17/2021 21:25:50
GOOGL,650.36,09/05/2021 02:17:51
FB,159.62,05/11/2021 06:53:10
MSFT,871.81,09/21/2021 11:03:33
AAPL,514.98,04/26/2022 14:38:28
AAPL,829.68,08/03/2021 21:06:53
GOOGL,521.71,05/18/2021 05:09:09
MSFT,876.41,02/07/2022 17:00:57
FB,995.65,01/05/2022 06:27:36
FB,95.41,02/17/2022 13:42:42
AMZN,147.25,06/12/2023 05:37:09
MSFT,368.81,04/03/2022 16:17:24
AAPL,675.55,01/26/2023 19:21:59
FB,37.79,12/21/2021 09:10:42
AMZN,978.49,07/18/2021 08:34:58
AAPL,987.52,05/29/2022 18:53:48
AAPL,643.86,11/03/2021 06:12:17
AMZN,309.77,07/29/2023 16:29:57
GOOGL,85.42,07/28/2022 00:26:44
FB,529.80,02/26/2021 23:40:10
GOOGL,833.66,02/13/2023 14:54:25
FB,146.78,12/25/2022 15:42:16
FB,232.54,09/16/2021 23:32:17
MSFT,739.69,03/03/2021 14:30:44
MSFT,868.32,01/28/2021 16:58:19
AAPL,246.96,10/19/2022 05:53:05
AMZN,95.14,08/27/2023 01:13:30
AMZN,278.32,02/14/2023 18:35:56
AMZN,136.16,04/30/2022 20:08:37
AAPL,227.44,11/18/2021 13:55:33
MSFT,97.50,03/17/2021 21:30:46
MSFT,438.12,02/11/2023 13:51:57
AAPL,355.74,01/17/2021 18:00:17
FB,875.62,04/14/2022 10:50:09
FB,415.96,01/12/2023 00:29:18
AMZN,702.40,10/28/2020 18:58:30
FB,852.00,11/18/2021 22:24:11
AMZN,189.04,06/19/2021 05:24:24
FB,896.38,09/23/2020 10:27:45
FB,868.48,02/06/2021 16:02:41
FB,649.39,03/20/2022 00:10:30
MSFT,116.25,08/20/2022 06:45:03
FB,397.91,12/13/2020 03:08:52
AAPL,157.19,05/07/2022 13:02:57
AAPL,260.61,11/20/2020 16:36:13
AMZN,850.29,09/30/2021 08:21:12
FB,973.31,02/17/2021 00:43:42
MSFT,55.34,10/03/2020 12:45:24
AAPL,910.79,01/10/2023 23:26:30
MSFT,2.45,12/27/2021 12:54:45
AAPL,16.06,12/18/2020 18:39:30
GOOGL,494.13,03/28/2022 15:50:28
GOOGL,175.46,10/14/2022 15:22:13
AAPL,325.62,06/01/2021 18:13:08
FB,173.94,10/22/2020 16:17:05
AMZN,366.98,12/25/2022 01:22:50
FB,848.46,03/17/2023 05:46:24
MSFT,945.57,12/27/2022 06:24:42
AAPL,58.64,07/04/2023 01:15:10
GOOGL,689.35,07/02/2022 00:07:22
AAPL,132.14,07/20/2022 05:19:10
FB,774.04,01/26/2023 08:43:07
AMZN,520.51,05/10/2021 20:09:05
MSFT,981.79,02/23/2022 08:10:14
MSFT,629.66,08/28/2022 05:17:18
AMZN,937.83,04/09/2021 12:26:10
MSFT,890.81,12/29/2022 10:13:10
MSFT,865.59,06/15/2021 11:57:49
AMZN,738.14,08/21/2021 01:29:30
GOOGL,862.65,12/02/2022 15:07:32
MSFT,240.45,06/20/2023 12:25:51
FB,891.89,06/13/2022 17:31:35
AAPL,580.13,02/01/2021 09:56:47
AAPL,49.22,03/10/2023 02:03:09
FB,928.17,03/30/2023 03:25:30
FB,323.37,10/26/2021 05:05:10
MSFT,616.85,03/26/2022 18:46:02
MSFT,757.61,01/11/2022 23:16:21
FB,93.33,10/20/2021 20:26:17
MSFT,883.93,05/11/2022 19:36:28
AAPL,703.65,06/11/2021 18:15:19
GOOGL,880.11,03/23/2021 02:23:43
AAPL,403.35,06/07/2023 15:15:09
AMZN,979.75,03/17/2022 20:07:47
AAPL,479.10,09/22/2021 14:15:56
MSFT,272.73,10/10/2021 00:22:27
GOOGL,649.92,11/01/2020 00:00:32
AAPL,956.20,10/11/2021 05:26:49
AMZN,422.77,07/03/2022 19:42:16
AMZN,973.73,10/19/2020 12:19:06
MSFT,234.41,02/26/2021 20:55:35
FB,323.09,07/08/2022 20:29:37
FB,920.97,10/05/2020 08:35:12
MSFT,366.97,01/02/2021 02:25:24
AMZN,341.35,10/25/2020 11:30:56
AMZN,272.15,03/10/2023 08:33:52
AAPL,114.06,03/14/2023 00:45:40
FB,759.57,06/18/2021 18:32:58
FB,580.39,12/06/2021 15:52:41
MSFT,242.46,08/20/2023 07:29:54
AAPL,395.50,05/25/2023 22:47:25
AMZN,359.50,04/27/2023 04:35:54
GOOGL,379.07,11/23/2021 20:40:06
FB,20.62,03/16/2021 19:40:54
FB,233.35,01/15/2022 18:52:28
AAPL,379.37,09/27/2022 04:10:30
GOOGL,852.69,12/09/2022 21:26:54
FB,563.34,03/04/2022 09:59:27
GOOGL,828.54,05/14/2021 07:00:07
AMZN,301.45,02/19/2022 09:36:25
MSFT,615.80,05/25/2021 20:40:18
MSFT,195.94,07/07/2021 11:45:46
AMZN,755.58,09/14/2021 02:26:25
FB,734.52,07/24/2021 09:02:51
FB,394.63,03/26/2021 23:55:10
FB,716.71,04/22/2022 03:03:40
AMZN,899.72,01/01/2021 20:12:56
AMZN,381.34,02/12/2023 10:06:27
FB,658.75,04/14/2023 09:27:18
AMZN,47.30,09/30/2020 23:35:11
MSFT,174.92,06/23/2021 23:57:14
MSFT,538.45,09/24/2020 09:29:19
GOOGL,20.36,05/05/2021 01:13:25
FB,481.68,11/12/2021 23:31:53
MSFT,795.76,08/17/2022 13:47:36
FB,302.00,05/06/2022 06:58:31
FB,648.51,02/10/2023 20:10:02
AAPL,254.71,05/12/2022 11:24:55
GOOGL,504.67,05/30/2023 04:21:57
GOOGL,8.29,03/21/2021 23:58:44
FB,582.60,02/18/2021 08:57:14
MSFT,34.82,04/01/2023 06:06:34
AAPL,314.64,08/30/2023 05:46:21
FB,956.03,03/20/2022 01:15:27
GOOGL,743.62,07/13/2023 01:11:10
AAPL,253.34,01/15/2022 17:37:05
MSFT,224.33,09/15/2022 09:32:16
GOOGL,501.87,03/14/2023 16:53:20
FB,357.83,12/20/2022 17:11:54
FB,697.90,10/31/2020 13:54:28
AMZN,22.18,06/10/2022 10:43:56
MSFT,288.79,12/01/2022 03:36:30
GOOGL,261.98,10/19/2022 03:20:44
FB,771.43,04/17/2022 23:05:46
MSFT,840.70,03/05/2021 17:40:10
AMZN,498.29,06/14/2023 05:34:52
AAPL,207.43,01/29/2021 06:48:41
FB,32.48,06/15/2021 00:23:49
AAPL,646.91,09/11/2023 02:45:38
AAPL,488.38,06/18/2021 20:11:14
FB,81.49,03/13/2023 17:35:44
AAPL,484.03,01/22/2021 02:17:19
MSFT,802.87,12/07/2021 01:52:57
FB,561.42,08/07/2023 04:07:45
MSFT,382.30,11/04/2021 23:01:45
FB,541.38,02/19/2023 17:48:43
GOOGL,619.96,01/17/2021 08:45:44
FB,202.56,12/10/2022 21:57:36
FB,869.70,10/18/2020 10:33:48
FB,189.50,08/25/2022 12:43:39
MSFT,422.47,03/08/2021 18:52:00
MSFT,540.30,08/16/2021 21:53:27
GOOGL,587.43,11/03/2022 23:35:19
AMZN,151.96,05/13/2021 02:56:58
AMZN,540.17,11/02/2022 18:52:12
FB,803.56,12/12/2021 18:03:43
AAPL,3.11,09/28/2022 18:57:37
AMZN,739.64,05/05/2022 08:56:16
FB,958.90,03/27/2021 19:28:23
GOOGL,320.42,09/23/2020 00:20:49
AAPL,144.27,11/06/2021 20:28:13
MSFT,728.11,07/17/2021 07:03:34
MSFT,9.30,01/29/2021 17:35:02
AMZN,808.14,06/27/2022 22:05:27
AMZN,990.78,03/05/2022 02:47:42
AMZN,653.24,05/05/2021 09:14:45
MSFT,234.07,11/20/2022 16:46:28
FB,701.87,04/13/2022 03:48:03
GOOGL,647.33,06/06/2021 19:37:39
AAPL,375.12,10/18/2022 14:37:31
FB,869.60,12/17/2021 00:20:30
FB,212.12,06/07/2021 15:59:50
MSFT,205.91,11/23/2021 03:17:46
AMZN,465.79,10/31/2020 08:25:27
AAPL,712.42,10/21/2020 16:28:00
GOOGL,850.92,05/17/2021 08:47:40
FB,235.94,01/19/2022 05:29:11
GOOGL,35.56,08/24/2023 05:05:39
FB,0.86,11/02/2021 20:10:52
AAPL,371.58,04/26/2022 21:11:19
AAPL,912.10,07/06/2023 02:08:02
MSFT,612.12,07/17/2022 19:34:30
MSFT,447.41,07/21/2023 00:50:18
AAPL,597.59,10/27/2020 04:57:45
AMZN,133.58,07/31/2021 01:13:55
GOOGL,973.09,05/01/2023 09:10:20
GOOGL,367.63,01/01/2022 07:57:58
AMZN,467.50,09/06/2023 13:53:23
AAPL,93.64,07/06/2022 11:09:20
FB,22.25,02/21/2023 10:13:04
AAPL,388.03,08/01/2021 16:47:47
GOOGL,629.18,09/16/2022 03:43:41
MSFT,18.37,10/18/2021 14:57:11
FB,355.63,08/03/2022 01:23:27
FB,92.44,07/30/2023 02:13:39
GOOGL,309.93,09/10/2022 23:58:04
