SecurityId,Quantity,MKV,ToBeDropped,FundId,AsOfDate
MSFT,516.17,853.02,0fd842a8-091b-e22a-7d8c-0d985fdd5b90,F001,03/08/2022 18:35:38
GOOGL,798.74,926.11,f1bd4d2e-73bc-05b4-13e2-cd5c0532bf15,F004,07/15/2021 07:29:07
AAPL,579.90,450.30,c03d075b-f277-7cdb-c9e8-fa0784c4cfc0,F001,04/30/2023 16:24:30
MSFT,383.51,389.00,b2f72164-e837-21ee-398f-746b4d330053,F002,12/10/2022 18:24:48
FB,557.74,539.18,d134b9c5-5f29-e07c-6038-d712bb833f05,F004,02/04/2023 08:44:26
FB,9.12,548.11,f37cb445-c313-0fb8-dfe2-e5d169d053b7,F003,08/01/2022 12:05:39
GOOGL,659.77,913.77,5776742e-3232-7fdf-303a-d98bd7d4353b,F003,06/20/2023 03:50:07
FB,309.75,88.76,3e83ba41-8e95-702b-7aa4-0698e05f92e9,F002,05/04/2022 08:02:27
AAPL,625.18,526.75,017f78e5-96bd-aaf2-94ec-a9898616fccf,F003,11/10/2021 18:01:49
AMZN,404.27,842.20,d96e48ec-d8e8-6ad8-0308-c56a99303c54,F005,05/31/2023 16:42:28
MSFT,635.55,648.78,ce7c47f6-c58f-718e-bf26-7e8bc3b5cb82,F005,06/05/2021 00:29:35
FB,631.49,29.72,becd40eb-1382-894d-dbf9-797bee87a179,F002,10/22/2021 15:04:43
AAPL,921.12,499.95,5aaa926d-ccc3-d3c4-e5f6-85bc45814383,F005,05/24/2021 11:32:00
AMZN,135.02,470.90,8e3a013b-e3a0-a1b5-0651-a58fdf7b8032,F002,10/16/2020 15:10:24
AAPL,325.07,729.74,b4125322-d1f8-f6d8-51dc-92d6164b2506,F001,06/27/2021 23:59:57
AMZN,806.10,275.13,a483d456-df2c-7a91-b2fe-3ec59ec6b1a1,F004,09/15/2022 08:58:33
MSFT,675.06,434.71,9c1f55c8-1e32-9624-2ff8-603039666f43,F001,12/31/2022 05:17:34
FB,397.31,476.82,6837308b-0cfe-be07-6808-5f7d46ca1cc2,F005,07/03/2023 03:52:46
AAPL,818.03,972.19,a9fcd231-d2ec-901f-b79b-d1d73ec6b222,F002,06/11/2021 06:00:01
AMZN,79.96,252.65,57c233b2-755d-0e14-c0d0-87487d81ba89,F001,01/14/2021 21:17:43
MSFT,755.83,59.02,42adebe9-fa0f-41f0-4b99-c1476d3d2915,F005,01/29/2021 02:26:48
AAPL,883.26,249.35,ef49225f-565f-9053-57eb-150e534139ce,F005,10/28/2021 10:37:12
GOOGL,375.41,445.38,2133242b-4038-4fb7-7b6c-091af2994780,F002,04/21/2022 16:57:37
GOOGL,218.26,775.11,0770f405-299a-a92b-34ca-5f0fd1adab6c,F003,09/19/2022 23:14:44
GOOGL,21.32,25.22,7e7f6e3c-d1f4-80e1-1d3e-ce321cd729d6,F002,09/28/2021 23:42:12
GOOGL,303.79,857.76,225418fe-17b2-f896-5a06-32527b610f16,F003,12/21/2022 01:50:35
GOOGL,24.22,697.64,83df2ad9-1381-b49e-f732-74d6615fbd4c,F001,09/20/2022 16:46:20
AAPL,818.75,937.52,3fa59fc1-7ddb-9236-ecc0-559e88c71775,F003,12/30/2021 10:19:45
MSFT,305.26,691.77,82490e9b-18cb-5d86-5acf-fee714cb16f7,F003,03/10/2023 15:14:24
AMZN,16.15,477.72,f05088e2-52ba-a007-97c6-00f169198a02,F002,11/29/2021 15:32:37
AMZN,730.47,392.50,493a08de-5fb1-ace0-b26e-ee006992f005,F004,11/26/2021 11:57:16
MSFT,727.39,632.65,67f11bc1-5562-f68a-5a50-d59d69c77620,F003,04/05/2023 04:33:14
GOOGL,118.91,611.03,579c0836-40d1-e72f-d20f-74cd7b86ce80,F005,10/23/2022 13:53:20
AMZN,642.42,380.60,f12fdf47-60a9-b13f-bf68-6557c820282d,F003,04/23/2022 09:06:26
FB,119.33,985.22,74b91d6b-7281-1978-d028-b86d95bd830e,F005,04/01/2023 12:47:30
FB,84.85,489.91,754a99f8-50b9-1089-27c1-f0176aa4a2f0,F005,03/22/2021 11:59:21
AMZN,334.37,127.61,3ba84375-6fc3-1a2b-83f1-75e15a415f9f,F004,05/05/2021 18:41:12
FB,984.61,558.91,ea96b48e-2975-61e0-2b38-1ede949d2da0,F001,03/30/2021 01:50:58
FB,498.20,750.31,d6ed3649-dc1a-5571-74c6-24718871df8a,F005,09/08/2023 01:24:43
FB,176.30,583.61,2ac69194-4b64-a476-dafd-659f0e4c9da1,F001,05/01/2022 03:47:12
AMZN,27.01,901.14,ff898e5b-3798-50c4-e977-904d1219c7db,F005,02/27/2023 14:31:05
AAPL,227.98,136.50,caf49225-bfdc-a290-8c27-a4d08c1c457d,F001,12/26/2021 07:49:40
MSFT,180.38,992.15,8a13046e-95cd-c485-b33e-7e1fe0396cb6,F004,04/26/2021 04:49:56
GOOGL,135.44,677.84,274b351b-fd0b-e299-fc9b-2895469f01d2,F003,12/10/2022 22:04:28
GOOGL,408.33,344.95,6749aa37-e006-de1f-718a-2138918badfb,F005,11/07/2022 12:58:52
MSFT,688.84,535.90,2b1318fa-a035-947b-1654-9f505ecb1086,F004,11/19/2022 09:36:46
AAPL,664.98,969.43,b1b11027-5d04-9d25-5c38-8aa01f1b8c1e,F001,10/26/2021 00:14:35
GOOGL,593.37,206.69,1aca9a86-2bc7-e413-4854-ecae05172abf,F003,07/28/2022 21:59:30
MSFT,96.76,916.13,5fb21997-1f5b-cbc6-d0b6-3348f16c9efa,F005,04/14/2023 03:08:37
MSFT,130.34,178.04,63ff15e5-43d1-32f1-844d-64258eb6f852,F005,10/02/2022 16:02:45
MSFT,41.17,888.06,174bf30e-f086-4dcb-8cbf-304dc7c2062b,F001,09/18/2022 02:24:12
AAPL,956.37,419.79,32c12061-cf35-ee48-cde4-f2dd14c95871,F005,11/13/2021 05:03:16
AAPL,898.31,542.07,2f0e0997-217d-c733-0d52-d673856f094e,F003,04/12/2023 19:49:42
GOOGL,393.71,444.93,bf37f83c-d7c3-1368-d176-750454623821,F004,11/21/2021 21:41:53
GOOGL,507.17,396.79,f3359369-309a-f8d8-5bf8-2c7e0ea5e501,F003,04/26/2022 22:48:47
FB,628.96,781.83,de63ef8b-a80f-7ce6-8795-e03151227151,F003,03/12/2023 13:51:56
FB,694.84,779.08,eb8e857e-cbea-4d41-1888-661dfb5bb26b,F005,12/02/2021 00:29:50
AAPL,814.36,688.77,2a0c871a-ff07-86cd-ee37-b46453ba449b,F004,07/13/2022 21:00:22
AMZN,967.21,844.97,45511c27-eb07-a263-9429-094da8640a0e,F005,02/09/2021 03:57:02
AAPL,104.12,530.59,ed09c115-fb4e-8a1b-b7c1-277237419b65,F002,02/06/2021 09:04:15
GOOGL,96.15,201.80,2c79f601-74c0-202d-fc4c-b041e4c55ecf,F003,04/05/2022 05:10:12
FB,112.09,663.17,7d258443-67ce-b7d4-2c29-f35aadca3331,F005,05/17/2022 04:01:27
AMZN,121.24,691.12,34f64fab-3bd2-d42e-585c-fbcde3b8fedf,F003,09/16/2022 19:18:56
GOOGL,371.54,847.52,a773641d-e5b9-820e-9d4e-c2966b290fab,F003,05/08/2023 23:56:00
AAPL,110.80,670.92,f2c09f25-01f8-4729-02d1-72cc7f09fd23,F001,11/21/2020 08:58:10
AAPL,985.84,12.74,81889740-cd42-45ee-6f5f-9e8b93c014c0,F005,12/08/2022 04:48:12
FB,626.94,900.91,340af08b-c789-0aa1-82dc-27ad028790ac,F004,10/15/2020 07:22:57
FB,306.03,679.29,5b2cecae-49ed-db0c-e759-e5feb9d36c23,F003,12/20/2022 13:59:20
MSFT,70.94,436.46,ad3bb29d-ff63-5d3e-c100-a035e73c0ce7,F001,01/19/2021 02:49:17
GOOGL,611.69,425.22,7a491898-369e-b26a-fddb-e4371a5f3c8b,F003,05/22/2023 22:09:24
FB,325.64,56.29,0376fb76-e3ed-c168-1330-891f96d649b5,F002,08/22/2021 02:48:42
FB,903.66,219.25,904a3097-e1ce-85ee-cb18-aa4fcd653aeb,F004,11/13/2020 17:41:34
AMZN,172.36,540.86,38438ea3-9afa-909d-1ee7-ef14ced43b64,F005,03/31/2022 06:17:38
FB,130.74,909.92,fad50132-9002-8606-d091-1a9c0dc3557b,F002,09/14/2020 05:40:59
AMZN,161.79,531.71,3af02918-3d4d-3a6b-072b-f9be2cc0c6ac,F001,07/30/2023 19:02:54
AMZN,643.13,577.48,a82e8ce7-5fa8-7919-532b-1d7b10eda920,F005,11/25/2020 10:37:50
GOOGL,959.63,619.90,ad16b04b-371f-f565-695f-7e461815924c,F002,01/06/2023 23:40:09
GOOGL,20.82,62.07,e93bf37c-4438-e13e-bef0-8c16ed0aa784,F001,10/25/2020 13:28:26
MSFT,178.21,572.84,7a338bde-e2e6-d542-3bfc-3a8fbbc6057f,F001,01/12/2023 21:56:58
FB,487.02,494.47,48ec99e1-caaf-f8ef-2acf-c993659f0ef7,F001,03/03/2021 21:11:29
AMZN,364.00,258.55,be853f79-88f7-af8d-105a-bc4d3477e143,F002,01/07/2023 19:55:57
AMZN,899.60,430.19,ae0f9ea2-0650-ff41-f1e2-685ba620e54e,F004,05/26/2021 02:13:01
AMZN,251.21,129.65,fc9278a0-cf74-c1a7-b24b-c0252b17426d,F005,10/31/2020 21:38:45
MSFT,193.11,521.08,a32f7815-e3f8-5620-8269-886998a21117,F005,04/05/2021 16:54:02
AAPL,196.35,291.86,b849eaf9-95fe-d5eb-e7b4-287d82976b67,F004,09/17/2021 13:46:54
AMZN,73.00,130.18,7cd35f8c-08b4-95cc-a9d0-3525b304e344,F001,02/15/2023 04:20:51
GOOGL,630.37,253.58,4ce53b37-cae4-1ab0-dfb1-dc59548f122b,F004,12/10/2021 12:53:47
FB,359.32,989.94,64794430-617b-63d5-77ba-3691e6b6aed5,F005,01/23/2023 12:57:40
AAPL,600.07,727.42,517bbd2b-0089-7212-47ba-a9c7b9179335,F001,05/23/2023 11:08:52
AAPL,543.81,682.96,9a00caa7-f3fd-fb13-7434-0278dfa75773,F002,02/25/2021 07:04:32
GOOGL,279.06,933.59,622a46cd-c8b7-ef9c-c69c-7c57c4a63aba,F004,08/08/2021 05:42:15
FB,757.01,605.82,e1c1bb10-931a-0882-ecda-d6c62cfd7c42,F002,12/06/2021 08:08:34
GOOGL,499.37,947.67,09b8cd02-f2f0-9852-e784-9376916286a8,F005,11/17/2021 13:03:00
AMZN,666.28,881.85,ae57950d-df9f-a4ec-88a3-191e590dc3b4,F005,12/14/2020 14:45:28
AAPL,127.86,996.72,34aa8d1e-1d2d-c209-c427-c5b568aa05e5,F003,06/10/2023 16:29:00
FB,405.07,747.01,6e054890-3f84-2e96-0759-805faf73b67c,F003,11/29/2022 11:12:14
MSFT,224.44,588.21,a7795c79-2b08-efbe-a7ce-9a80bd9bc748,F004,08/13/2021 22:55:20
FB,704.32,534.37,5524ecd9-9dcf-54cb-3161-34965dfbf623,F004,12/20/2020 12:13:57
MSFT,622.00,300.90,c8cebc25-01df-47e4-6d93-5ac50ba96ff3,F001,07/03/2021 06:07:01
GOOGL,750.54,255.21,8662ce10-e376-8c6d-a47c-4caee84de353,F001,07/17/2022 00:28:24
MSFT,680.15,561.42,0735f2c1-4fcf-8701-2f4d-05faab3fe9e4,F001,12/04/2022 23:07:39
GOOGL,23.05,569.95,ab6f3fce-2552-9ab1-f32f-dfa81ff92b10,F005,06/29/2023 21:26:52
AMZN,832.56,40.89,3d1ed44e-4a53-06fc-0f73-874928403ad9,F001,11/14/2022 15:06:50
FB,804.59,659.31,878f3453-fb64-f92d-f403-70abd98c602e,F001,04/30/2021 14:14:18
GOOGL,954.24,0.83,47ae180a-20ef-cd4b-e038-dfb791bfddc3,F004,07/17/2021 06:19:40
GOOGL,211.48,47.15,3837e383-44c2-8e23-759d-34de1a51e108,F005,03/28/2023 15:45:31
FB,479.69,276.94,6615f52e-72ef-9f0f-9d11-e6027cab3cc7,F005,08/21/2022 08:21:48
AAPL,123.94,945.96,1d216521-2547-8a21-d87d-08c8941dd42b,F005,02/03/2022 21:32:05
FB,917.61,908.75,abc72852-4254-b740-f472-1e89a46840ca,F001,03/26/2023 19:46:52
GOOGL,76.83,937.14,efcaf925-6d5c-22ff-56a0-24c8bc01d501,F002,10/13/2020 17:15:53
FB,629.24,536.38,7cb5816a-0921-64e3-676f-94ed9d1ada9b,F001,04/12/2022 21:24:11
GOOGL,310.16,999.86,b927ee2f-3a55-7c3a-0b15-873c7beb242e,F005,11/16/2022 03:54:40
GOOGL,353.21,35.61,076473ad-d75d-f007-b65e-90d0d8c14ba8,F003,06/18/2022 11:06:17
AMZN,336.93,714.71,13ea7b5e-846f-2686-d61b-30a78ebdc284,F004,11/17/2020 08:34:51
FB,479.62,483.12,316065fb-431e-4422-2890-fc5602aec21a,F004,04/27/2021 10:52:56
FB,375.15,579.81,dd93c145-431a-af02-419e-6629a01bca1c,F005,08/12/2021 02:10:51
GOOGL,880.57,911.08,947e9f50-b654-7985-80f4-f73a107937a7,F001,04/22/2021 09:30:45
AMZN,22.72,652.04,95e5b176-c8d8-4934-e01a-ffd9395cb975,F002,06/21/2022 23:49:13
FB,401.89,761.90,df3d689c-3381-09b2-94ad-1472a56d1c9a,F005,05/12/2021 04:31:32
FB,216.66,962.34,97cd98f2-6027-e705-9497-382086f91d6e,F003,08/04/2022 03:05:21
MSFT,449.03,694.86,30a881c6-dab4-34b3-0b1b-f483e7c35fa8,F001,07/21/2022 22:19:41
AMZN,736.90,707.53,fc40a2a5-9f35-afad-4606-7b76641c23a7,F004,05/02/2022 18:00:28
GOOGL,538.71,629.48,6ee8a706-de0b-06fd-10c3-c41c389f50c3,F005,03/14/2021 20:06:40
AAPL,812.60,797.12,a75f0c94-0d36-b8ed-ad49-e70e2dc05b8f,F002,10/01/2022 13:19:28
AMZN,217.80,779.66,adda8efc-acbc-fc53-6372-636351d3db3b,F003,02/19/2023 11:03:57
AAPL,902.84,181.63,ce017047-c335-29bd-750f-0a92a700dd1b,F002,05/15/2023 01:33:19
GOOGL,47.43,699.93,b6ec040d-bfe7-c111-d0c6-ccbf27762cda,F005,06/09/2022 20:04:01
AAPL,52.79,968.81,d04b79a1-786d-c57e-9856-2bb2e139a2df,F003,08/02/2022 22:23:28
GOOGL,124.75,841.73,b7b4cdbf-abb2-d486-db97-bdba34d0b46f,F001,02/25/2021 06:46:05
AAPL,240.93,501.18,470fd98f-d8e8-8006-afb9-813b3619d8d2,F005,06/09/2022 12:54:17
MSFT,201.63,503.29,7a7415db-cde8-0c55-d39c-09c753c2f858,F001,05/16/2021 05:09:40
AMZN,227.27,806.60,bdbc2682-444d-6f6a-8f23-f545b3425c38,F005,03/27/2023 06:48:25
MSFT,494.92,607.21,deab3dc6-237f-92d6-fa27-377bd9f8a98c,F004,12/03/2022 18:26:39
MSFT,13.63,769.50,05e6420e-ec78-672a-0cb9-6e6f07ee8d2c,F002,09/22/2021 17:33:57
FB,758.63,947.58,c95def46-5dd4-22bb-8ef7-f71d3da8eb61,F002,12/15/2021 22:03:35
AAPL,263.95,306.54,c626942e-dcd3-e0b1-e7de-d06956487d10,F002,03/05/2022 10:49:09
MSFT,630.72,521.56,d8c45222-259b-bbbf-1536-52d0dae7f706,F003,12/31/2021 03:03:06
FB,31.97,540.40,c1e38e4f-e6ba-0d8a-1fd9-17d7a96fa970,F005,04/08/2022 01:26:14
MSFT,618.78,795.30,d029892f-9ceb-ce22-6b66-7f019da2b439,F002,08/22/2022 22:23:56
AAPL,354.51,296.81,25fa2b00-d3ee-13e1-b860-8a15bf75ef42,F004,10/25/2020 14:04:16
GOOGL,385.11,293.72,61d455cd-68cc-9ac8-462b-e9ed9fb5d4a5,F002,03/10/2021 10:49:59
GOOGL,800.12,62.84,cfb5628f-3a51-c588-c878-97fb27c49278,F003,02/19/2022 06:02:30
FB,31.05,595.45,1ad1d5be-8255-36e2-1947-b0e0c19bb1cf,F005,09/24/2022 01:18:42
FB,76.41,885.61,ab37efe8-a5a1-2000-13e0-031dd79bcf74,F003,10/02/2020 11:48:48
AAPL,295.07,252.01,d8a7e502-bff9-9697-7b19-e1e837a381b3,F004,10/21/2021 00:05:23
MSFT,228.60,647.47,43c9063e-eb86-2e37-0830-d84cf38b3a19,F004,07/31/2023 01:59:54
GOOGL,771.60,979.54,735aa4df-ac79-8bc0-8e52-a858f444b72a,F005,08/23/2023 07:13:48
FB,20.40,31.19,04373e70-132f-6a6a-fbb4-8646fdd2a69a,F001,11/01/2020 17:49:23
AAPL,629.51,484.46,5f92e3fb-f5fe-3325-81b9-4ccd7a96ef8b,F002,07/04/2023 21:15:41
GOOGL,577.98,330.95,a572e418-b193-827b-d3cc-56c1002e9539,F004,09/27/2021 21:16:33
AMZN,270.27,111.41,2b582dfe-e25c-ac16-0ff5-4857a065c35d,F001,01/29/2021 02:37:05
FB,542.38,223.82,a31accf4-5e83-3b3b-f2db-2112a982a270,F003,05/30/2021 07:18:03
GOOGL,315.01,299.23,634d7ca4-63ab-bea2-464f-5e7ffd7b80d7,F002,04/28/2022 16:42:40
GOOGL,919.14,79.00,025abf5f-b843-a003-1cbe-6282e6451092,F004,01/13/2022 09:21:19
AMZN,478.93,190.92,7675f4e6-2136-4130-5c0f-d0aa52cd9c98,F001,06/03/2022 08:17:43
AMZN,500.98,521.58,b5d1a1bb-524a-d570-1043-ec15d926a419,F004,05/25/2021 05:29:30
FB,739.12,443.06,07548871-b2c1-93fc-d2b5-4e830ce8664d,F004,07/30/2022 02:50:34
FB,224.97,585.48,1a23bfe3-7ab4-3630-ed57-bccd5c48d013,F001,09/28/2020 13:25:29
AAPL,892.22,560.89,f486656c-03d2-d92b-e20f-e54eec1b698c,F005,04/25/2021 16:33:35
GOOGL,204.04,921.77,cf6f00ff-68ac-03a1-e7ca-73820582d5cb,F001,05/21/2022 20:09:20
AAPL,856.39,222.48,bf95c20e-3e5e-b7fc-c8ff-140d2e92a30c,F005,03/02/2023 03:25:51
AMZN,489.03,139.24,490c2f8a-71d1-cf46-c0bd-9874e1e91deb,F003,01/03/2023 17:46:03
AMZN,693.80,884.24,e575cbf3-a7bc-c256-d20b-35c5b909b6e7,F002,11/11/2022 07:57:06
AMZN,741.56,417.18,58feb127-496e-d721-c3bc-f89b6296d04b,F004,10/14/2022 17:20:48
AAPL,994.25,290.32,7158b1f5-5dde-048a-0843-bd79550614d5,F004,01/20/2023 17:13:47
GOOGL,520.82,98.58,bac19ab4-394e-44a2-8342-d6bf94ab4db4,F005,12/26/2022 10:18:48
GOOGL,85.56,410.59,73c1c539-7023-8d1d-222d-bb3a7be24cc2,F001,12/20/2020 09:26:19
AAPL,931.91,8.07,5478f76c-01d7-2ecb-cc16-c4b846aaf2c1,F004,11/22/2020 03:09:06
GOOGL,45.93,406.79,221b7934-2462-9965-67f2-cb85bc15933c,F005,12/19/2020 16:25:09
AMZN,655.61,773.24,88ed654e-e05b-9420-1873-1aa8849d8d1f,F004,01/14/2021 03:15:42
AAPL,799.30,258.38,4ef537ec-3439-9f18-d9e2-914205a1349a,F002,04/30/2022 13:43:43
AMZN,582.29,442.99,db999006-9640-26e0-679d-29544441595f,F004,01/16/2023 12:52:12
MSFT,961.38,790.23,c696260d-a0a0-b616-2978-3c6da2eeb02b,F001,08/21/2022 10:20:45
AMZN,784.59,445.09,77773dba-5113-a23d-1c3a-8642a5d5fc3f,F001,01/12/2021 01:22:31
FB,617.40,594.83,b16c40f9-8215-21da-3998-559d6b19873a,F004,01/01/2022 02:54:47
AAPL,951.70,372.11,1e90b313-fb95-5c03-6ecc-557308f8f0a4,F001,03/07/2023 15:45:35
AMZN,190.35,103.27,d1bed3ef-13b5-bbbb-5471-459d7c4197a8,F001,11/04/2020 03:37:48
GOOGL,129.94,646.05,76337be8-8f8c-7c36-31a0-006f470c1d80,F001,09/13/2020 09:14:13
AAPL,900.90,711.66,3409371a-ee82-f3e4-f542-aa800e283178,F005,01/17/2023 01:04:10
GOOGL,341.62,434.77,b49898d6-f526-e701-65d0-11739b5be634,F001,07/05/2023 16:42:16
AMZN,864.45,859.56,a99cd5a4-2861-5124-7880-456351c76f00,F002,09/30/2021 23:10:24
AAPL,420.60,202.79,34b1214f-4ed0-1233-ef5e-f54a3b71fa2d,F002,01/23/2022 03:32:08
MSFT,233.34,711.69,1cde3474-e392-f2bb-cfb2-611a0eb25fc9,F004,09/08/2021 19:20:29
FB,443.19,85.18,59cd59e9-5738-300c-0b64-fa2bed5e67bf,F001,11/11/2022 11:06:11
AAPL,928.73,451.87,9e0367d3-d406-1334-bd8d-6c07b9519940,F004,04/24/2021 19:58:19
AAPL,731.12,808.76,e78b294a-563f-3eb2-2560-c149527c54d7,F002,02/06/2023 20:57:04
GOOGL,584.76,3.66,6d44ce2c-82ef-68ec-5510-471bdd92f1f2,F001,03/07/2023 19:23:43
GOOGL,172.01,975.39,ca51b739-f00e-de6b-7203-269e621cc7eb,F005,01/02/2021 22:48:25
GOOGL,256.23,39.59,2998fb28-11c5-0344-2afa-6133891d6a0b,F004,09/17/2021 14:10:03
FB,46.68,36.77,7836d337-37fe-51de-1b42-88c254b1abe1,F001,04/10/2022 00:35:28
FB,618.81,33.64,1b170c37-379f-c791-22f7-51168c476ad6,F004,12/02/2021 01:14:06
FB,500.63,986.89,80ec6b9d-01e3-481a-20da-f107fb5ebaf9,F005,12/28/2022 02:16:54
AMZN,924.01,850.37,67ebde5c-6ed7-6faa-cc04-eb6198432cdb,F002,05/01/2023 01:18:49
AAPL,947.05,696.01,7138606e-1115-1ad8-864a-5bc60239f008,F002,09/05/2021 05:25:02
FB,262.35,629.53,3f6d6faf-23e5-4860-1a14-752f0a78029b,F002,03/18/2022 21:44:07
AMZN,647.74,888.75,3e68b189-08b2-aee1-6896-4847b4327c8e,F001,04/08/2021 04:13:10
MSFT,52.23,950.15,a808cdec-994b-5195-4ac9-c834e2033f8a,F005,03/15/2021 11:46:27
FB,340.12,375.28,ad22fe8d-2be3-3114-520b-f81508b972de,F001,06/26/2021 00:44:47
FB,941.68,704.37,220574fb-19ad-5eee-4ae8-23b62e6210c0,F001,06/07/2022 17:30:01
AMZN,56.40,533.53,129fb219-6b52-0790-0bb2-0c52f5b1685c,F004,04/05/2023 07:11:42
AMZN,417.37,961.15,81a64001-eda6-7036-52d2-1692fc73d7d9,F003,06/20/2022 08:47:19
FB,828.42,622.43,9e3f0b7e-c499-d81b-33c6-477b6e97af16,F001,06/21/2021 04:24:43
MSFT,454.70,534.33,dafd77b6-3ae2-adb7-b271-0a7d027eea78,F004,10/30/2021 15:36:01
MSFT,438.12,292.49,8ba6e7ab-0a36-f74a-2f60-ceefc2e713e5,F004,08/27/2022 23:30:10
AMZN,347.03,806.79,fa77df11-569b-c72e-0eb6-97fef21dd7ee,F005,03/23/2021 10:26:03
MSFT,998.32,307.49,2fc64dbd-731a-3635-9842-ffa8470cd97b,F001,04/14/2021 04:39:03
GOOGL,138.40,360.78,bb2de77f-2065-0cf5-b7fb-e7aa83c07839,F004,01/11/2023 15:00:53
AAPL,942.33,497.31,22c07252-0974-6be0-d7c6-4512a9585fff,F005,02/28/2022 23:09:41
AMZN,116.31,494.98,0ec2307b-1ec9-f4be-fefa-41ec4cfdbcc2,F005,12/09/2021 07:44:00
MSFT,845.22,432.80,325477fc-d9b2-f5d1-6d6e-dc35bbbbf8db,F001,01/30/2021 20:41:52
FB,160.79,447.29,a8d204ce-d9f8-8875-3416-5acd4e22c829,F005,09/01/2022 05:33:14
AAPL,855.47,532.21,d93f8a25-5598-55aa-de4a-39144d0d23ff,F002,07/12/2023 23:12:37
GOOGL,80.64,359.14,e9c7d087-c71a-57ca-dda1-f26687b8ea32,F005,09/12/2021 04:14:56
AAPL,930.44,597.58,fec446b2-5d56-546a-cf88-31819ce968b0,F003,09/15/2021 16:16:32
AAPL,857.02,500.69,1fde0162-e0ec-8a83-6840-b39973abc0e7,F003,03/30/2023 15:11:19
AMZN,636.75,225.16,a1d6f638-b9ff-2388-e0a9-a1f30339ec80,F002,05/09/2023 20:33:41
AMZN,474.57,819.66,669aad48-eede-6caf-f97b-0551c3c9af6b,F001,07/24/2023 18:13:42
GOOGL,972.78,500.87,415039f5-f6fd-1f22-08a0-56d57d8dc6f4,F003,09/23/2021 21:15:41
GOOGL,198.36,325.01,15a943f7-ddb5-2815-b409-551c52f6f982,F004,09/26/2020 18:19:31
GOOGL,258.28,685.71,81666a72-cd0a-0cc7-de31-22f34a72e00a,F005,06/20/2023 10:02:09
GOOGL,514.19,57.35,a9270b67-9a48-7b01-c3f4-04304d961730,F002,10/29/2020 10:05:05
GOOGL,664.51,982.03,032ea6cb-15ba-8614-cb1c-11eda075bb99,F005,04/27/2023 00:27:34
GOOGL,924.59,522.94,14cefaf0-af06-4ccf-9b35-f660a9cf283c,F003,05/20/2023 04:59:33
GOOGL,678.05,430.48,1986f968-74ae-2456-b195-5d0e2bd71632,F001,12/10/2022 21:11:04
FB,416.70,337.72,4d5f4841-a675-e72f-a534-86679f9472f0,F005,09/30/2020 12:47:51
FB,823.11,144.62,c8dbc3fa-1aa6-3321-0a53-8eba24077f44,F001,06/11/2023 02:47:40
MSFT,746.30,799.77,40617f65-107a-651e-6448-badba825b94a,F002,07/26/2022 08:40:11
AMZN,440.39,596.03,2863d579-8dd6-fe0c-2e47-4945fcdf741b,F004,12/27/2020 01:31:27
AMZN,880.26,720.54,5417577d-63cc-0f09-b02c-0134686af0df,F003,04/07/2021 06:53:37
AMZN,989.84,348.24,3a3bae23-529c-7c43-138c-4894fe71d2db,F002,03/09/2021 22:58:43
AMZN,405.97,55.19,e48026b2-f94b-63af-cecd-605e390ebd1c,F003,04/11/2023 20:46:26
AMZN,555.84,110.43,986efec8-3de9-a396-962d-ce107b5a2922,F004,02/16/2021 01:29:10
MSFT,12.20,558.68,1f5e37aa-31d8-534f-836b-f362dbbd920a,F001,04/08/2021 05:46:49
FB,287.93,617.75,5d56c2fb-8e0d-5d45-a71b-4deea79547fc,F002,09/19/2022 05:41:48
GOOGL,994.46,648.77,58ef67ca-2f1c-b2ed-19ad-249affaf350f,F004,12/03/2022 18:15:33
AMZN,868.41,277.75,8d9ac2c5-7e31-a63d-7f8a-fcbe68b1d103,F002,07/16/2021 23:34:49
MSFT,734.73,534.07,e9023cdc-d55e-e97c-042e-943cf5104323,F005,04/23/2023 15:29:00
AMZN,569.47,496.60,ab05f212-fa32-5a89-8a08-fd649f2b2835,F004,04/25/2022 13:44:56
MSFT,1.96,200.58,4524b199-f225-4632-3c08-75265493290b,F003,08/25/2021 08:49:06
AAPL,983.12,510.06,255fdab1-aac5-1b58-0557-2ec8ef9c837c,F004,10/15/2020 00:19:27
MSFT,764.65,548.53,008f8e69-7566-c9df-2e3a-fe1c6c433234,F002,03/25/2022 10:48:57
GOOGL,432.59,707.51,05bf5e16-34b2-8026-17f4-bc18dfd0a2e0,F001,11/10/2020 04:03:41
MSFT,550.58,27.76,93ed8e3c-06c1-3324-bf62-17ecc1d59e95,F002,07/09/2022 23:17:36
AAPL,234.01,787.81,9fe47961-1cb8-55e3-d99a-0e33fdb233cb,F001,06/01/2023 14:42:32
AMZN,558.40,652.64,d744a384-5723-3bca-ed59-e05876c2795b,F004,11/04/2021 09:48:07
GOOGL,853.79,431.34,e1af6385-cecf-3dbc-7347-c1295888b1d1,F005,02/22/2023 03:01:09
AAPL,104.16,165.70,4bae3a43-54ce-458a-21f1-11f54ff614dc,F003,09/26/2020 01:39:58
GOOGL,243.71,667.58,ac97624d-3a3a-e95b-a927-13e1de2ee519,F001,01/11/2021 18:42:35
AAPL,999.09,400.56,df25482d-da92-0033-4938-b4afa5afd4d0,F002,01/15/2021 04:29:01
FB,321.09,995.79,c7599425-747a-b721-c985-2e397e26c2d7,F003,07/16/2021 12:59:13
